index,cell_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
STK11IP,DC,0.08453223105169169,0.04636782477419973,1.1918329210648795,-0.27074035191155804,0.7865907391062068,
EPHA4,DC,0.004657528208212557,0.001398763513050212,2.3743627015998583,-0.0852564574288722,0.9320575073807367,
FARSB,DC,0.09142775630311369,0.0033767109809643963,0.9858745748410955,-0.36690019034519483,0.7136934694651811,
ACSL3,DC,0.32495750908777754,-0.1154091492949573,0.5696029183729145,-0.8699605280813696,0.3843219755416538,0.7031946238265008
KCNE4,DC,0.001681319698489549,-0.03603236693289525,0.452326951337794,-0.10303439166049203,0.917935675600991,
SCG2,DC,0.0019800934343975484,6.872875452186466e-05,1.8879418533601524,-0.08724475012985004,0.9304769694812378,
WDFY1,DC,0.05530835271648781,-0.0045843852927946425,1.082001467497908,-0.2717911556409663,0.785782606099637,
MRPL44,DC,0.11116825431510749,0.025546426040992096,1.047219616260076,-0.3130833280979846,0.754217355086487,
SERPINE2,DC,0.006667566174192955,0.0017810532032958672,2.5286435937529737,-0.08426230560705318,0.9328478815484372,
CUL3,DC,0.19560828297645635,-0.032812078330462464,0.6956243608292645,-0.6217329363687278,0.5341174904822741,
DOCK10,DC,0.24372167562771224,0.1515764100680147,0.6630366902833417,-0.06421888920901436,0.9487959370249368,0.9932934293765133
IRS1,DC,0.0,,,,,
RHBDD1,DC,0.012082737024445725,-0.009458490837234813,0.9106085588408924,-0.12645667959941648,0.8993704383664425,
MFF,DC,0.3212739108097312,-0.007121338965256095,0.5065097676804371,-0.5292025401653857,0.5966649547591732,0.8553269859103871
AGFG1,DC,0.1055330761059787,-0.14210030259136464,0.8201524269080225,-0.7138444149650732,0.47532339189027983,
SLC19A3,DC,0.017420780508041734,0.0023020898630071148,2.428939195109386,-0.08625060560615944,0.9312672030977361,
CCL20,DC,0.04650183593409859,0.013501336678180736,4.342136109743783,-0.09710183474353132,0.9226455238344249,
DAW1,DC,0.0,,,,,
PID1,DC,0.24422196424524392,0.035649831084492246,0.614880471227698,-0.49655817796127627,0.6195006515665339,0.8659435064684665
TRIP12,DC,0.18893053891326517,0.06883748679026876,0.7922856757417478,-0.2930749946579403,0.7694648293741311,
FBXO36,DC,0.016923056247057856,0.00251510788274891,2.8200459971054563,-0.08426230560039119,0.9328478815537339,
SP110,DC,0.1524660911191913,0.05648978416507323,0.9053142026081774,-0.2963482860555627,0.766964114135238,
SP140,DC,0.060018446671077516,0.04508431898587629,1.8097061084471668,-0.1943722973234228,0.845884379775966,
SP140L,DC,0.07270432827946953,0.059199043439668926,1.6581880545810197,-0.19426782141098986,0.8459661804142026,
SP100,DC,0.638245540924836,-0.4246795234231972,0.3587022126503494,-2.0116379952444365,0.04425811112398703,0.1991927117018937
CAB39,DC,0.3019605510151663,-0.6728043625826613,0.5243527007424906,-2.0447224003824593,0.04088223391694409,0.18689857941112978
ITM2C,DC,0.3983384993952141,0.424268658991002,0.6094691911213299,0.6080334808099311,0.5431652684197303,0.8258086039670852
PSMD1,DC,0.21928740472123676,-0.036378197293016674,0.6864225810509426,-0.5494959292329549,0.582665157436314,
HTR2B,DC,0.032667534854444784,0.0031140497022612455,3.591729870890608,-0.08426230560144911,0.9328478815528928,
ARMC9,DC,0.0065276435742544735,-0.04750046250193252,0.4509798750522516,-0.10303439166049022,0.9179356756009924,
B3GNT7,DC,0.07443874559419414,-0.10072720937191104,0.8179966936270499,-0.4127315018263966,0.679803342057963,
NCL,DC,1.840816916194607,-0.02708261336576991,0.2443082418112596,-0.16876011617864947,0.8659853309612886,0.9651970629051597
PTMA,DC,25.852471851251067,-0.8176342390195184,0.11584120623701963,-7.2862889287711345,3.186093165677974e-13,2.479712997970345e-11
PDE6D,DC,0.11206620755965742,-0.00675559069927113,0.9245081482142574,-0.4152885765103977,0.6779306627903079,
COPS7B,DC,0.06585542437975572,0.0043231671644710775,1.2385111226205388,-0.25200686637243414,0.8010357564563024,
DIS3L2,DC,0.04103543187965838,-0.028358566160757572,0.8937255061498229,-0.31285416586785625,0.7543914610515265,
TIGD1,DC,0.006998167803845722,0.001869843485286667,2.5965856889702787,-0.084262305603644,0.9328478815511477,
EIF4E2,DC,0.4233573578568908,-0.2643306859601629,0.42893179883250343,-1.4657149435331616,0.1427259613480051,0.4320076553150987
EFHD1,DC,0.024128768242453486,-0.03371456508974832,0.45038290064466674,-0.19725567735891217,0.8436274621843125,
GIGYF2,DC,0.12333210226624529,-0.07697867619791747,0.8071587538648113,-0.648440246066803,0.5167002469215941,
INPP5D,DC,0.21631027048873885,0.06320207278819334,0.742168149816163,-0.27428814827783243,0.7838631916916815,
ATG16L1,DC,0.018667159375707475,-0.041018245106685065,0.7685774403056642,-0.20893789091032758,0.8344967242234853,
DGKD,DC,0.07724102944519763,0.00803447205431716,1.0864200984187267,-0.3354512378103844,0.73728472242344,
USP40,DC,0.027564341341146353,-0.033897435863817535,0.8550967857884336,-0.23325939936012866,0.8155599836651861,
ARL4C,DC,1.2489974083767537,0.17576828285606597,0.37992608089123847,0.989896607412159,0.32222465790972143,0.6495381449083519
SH3BP4,DC,0.1193191120516088,-0.16297172184833295,0.7567292767470682,-0.888434752730481,0.37430693845765173,
AGAP1,DC,0.006169762409597587,-0.03535750789406918,0.4589745636899652,-0.11684244046561808,0.9069849114384066,
ACKR3,DC,0.06495958161285767,-0.11659238609460168,0.6533844192743538,-0.49364941108018917,0.6215537985639148,
AC105760.2,DC,0.0026589693008370703,0.0006678675575496799,2.1275423319152127,-0.0862506056117282,0.9312672030933095,
COPS8,DC,0.27040345888910794,0.09083591419411229,0.591582232637934,-0.1904767691696587,0.8489355454505381,0.9617275695635168
COL6A3,DC,0.2398562729321481,0.09059443612056044,1.4764831901219568,-0.05368250973262185,0.9571881179175995,0.9962683279026002
MLPH,DC,0.0023545191248104396,0.00019721982667300042,1.8777533925845347,-0.0872447501295724,0.9304769694814585,
LRRFIP1,DC,2.2595729391141726,-1.307941758034701,0.21962143534683143,-6.419665178321556,1.3657439468395842e-10,8.222809310122855e-09
RBM44,DC,0.007027577395761646,0.0019245440274286375,2.674072517292471,-0.08326815015859176,0.9336383248118016,
RAMP1,DC,0.04977432039321653,-0.06769591499407027,0.6683417441108287,-0.4238559765084455,0.671670851857363,
UBE2F,DC,0.38342006482393476,0.25211696787251003,0.543332495358482,0.48602751016192275,0.6269476611645693,0.8718584000467288
SCLY,DC,0.006081550654720385,0.001770985918093247,2.597512709551252,-0.0832681501598536,0.9336383248107982,
ILKAP,DC,0.16668666554415326,-0.23415824969834484,0.7058643866616731,-1.1795312316414526,0.23818670795392116,
HES6,DC,0.035675819038960464,-0.0035219951862413014,1.2093714599093301,-0.19789003903061744,0.8431310977686355,
PER2,DC,0.1288809246286748,-0.0657656273072334,0.8008946361684686,-0.6084071325450972,0.5429174820785954,
TRAF3IP1,DC,0.018078341720485714,0.006417100119280689,2.7093288331653627,-0.11137192261724786,0.9113214240301319,
ASB1,DC,0.044563540179400916,-0.01770560145894966,1.0206039197895704,-0.3010337347945025,0.7633887703059548,
TWIST2,DC,0.0,,,,,
HDAC4,DC,0.07207367009256545,0.03278145830917042,1.9892599967003275,-0.19131125337543525,0.848281745006157,
AC062017.1,DC,0.011168210725432868,-0.016144308518300062,0.7064099964839583,-0.10600026859641716,0.9155821390788774,
NDUFA10,DC,0.4512346860739559,0.11160094716522789,0.4372230649402156,0.2081153944146346,0.8351388673145402,0.9585801892330914
MYEOV2,DC,1.0178048202402004,-0.5802468929136733,0.2753810523013487,-2.7816147204409947,0.005408921016591209,0.03931632565818348
GPC1,DC,0.004431073696239582,0.0011428892921702615,2.1768091949260624,-0.08625060561019636,0.9312672030945272,
ANKMY1,DC,0.03222190826951683,-0.024264503752396506,0.8506421612790533,-0.2661284040568175,0.7901403202655166,
DUSP28,DC,0.062071538059525214,0.021545079949186276,1.172658801883566,-0.30056619513570526,0.763745312470469,
RNPEPL1,DC,0.38279613461771783,0.13629417983282466,0.5038872010657512,0.10590944737776917,0.9156541983056481,0.9795013566186132
CAPN10-AS1,DC,0.03732681356260549,0.020978890574734815,2.1644238356300067,-0.17366667855279294,0.8621274261963973,
CAPN10,DC,0.05001072965981428,0.036662651957016554,1.88407905793897,-0.19487914504959,0.8454875610102208,
SNED1,DC,0.05668059301210909,-0.0006527555183611777,1.1699312275712583,-0.16681980800390797,0.8675118325479976,
MTERF4,DC,0.10700877772875775,-0.0030911936295117378,0.9273894052472075,-0.41667614064323455,0.6769153083974015,
PASK,DC,0.023267848678428345,0.011913821785354528,2.3325507205634937,-0.14366349607761003,0.8857661980172724,
PPP1R7,DC,0.3470535296935768,-0.25249030708979453,0.5130222173243552,-1.4012437437416303,0.16114119743711564,0.457068054241632
HDLBP,DC,0.3258643205225219,-0.2835943590302893,0.4859915786486316,-1.5028782065571125,0.1328704538637761,0.41445710486736026
SEPT2,DC,0.7796406116024145,-0.2635398113811008,0.3022830025027044,-1.4503013374462579,0.14697450627453754,0.4362750228112086
FARP2,DC,0.0327534835006845,-0.00098291488691689,1.2090065853388383,-0.21365482473197794,0.8308162424485287,
STK25,DC,0.14495116352476262,-0.12107546757951851,0.7995491945352382,-0.7128846891303611,0.4759171142435079,
BOK,DC,0.004770171003889866,0.0014518953644295579,2.4225316258973315,-0.08447605382942787,0.9326779410515229,
THAP4,DC,0.076528335824091,-0.03218725109586371,0.9488258923041454,-0.41668377079152324,0.6769097266335177,
ATG4B,DC,0.19361092950757416,0.012116037190999228,0.7895906032539178,-0.4500901884674589,0.6526454111470965,
DTYMK,DC,0.20491822084497374,-0.1279527890668129,0.6688648675355845,-0.8913733980935905,0.3727288841219677,
ING5,DC,0.08325451240416057,-0.1447233241030695,0.7827756477509651,-0.585386037950129,0.5582881746730353,
D2HGDH,DC,0.0693049087626674,-0.022038841810637914,1.0442873506200006,-0.333256662608467,0.738940549594186,
PDCD1,DC,0.02641242903280765,0.015977701421314026,2.2998589279898467,-0.1494545295253502,0.8811949865002835,
CHL1,DC,0.0,,,,,
CNTN4,DC,0.029646039809168776,-0.0024155998587609157,1.06165541786567,-0.10895279722239076,0.9132399297295419,
TRNT1,DC,0.07029486544173479,0.009105987634103939,1.061870545241426,-0.3401337865074093,0.733755779036082,
CRBN,DC,0.28579241661112076,-0.21497416303649758,0.539654386634265,-1.3213476047672235,0.18638548775584074,0.4947636678335363
RP11-97C16.1,DC,0.011747988622179198,-0.014637773216108223,0.7750456100109062,-0.1168808679343266,0.906954459402304,
SUMF1,DC,0.14992055389518044,0.016773050114699702,0.8706141352947787,-0.37418150473655304,0.7082692832816282,
SETMAR,DC,0.029249158729328574,-0.0020751724146253763,1.1738526533965141,-0.17801766946872796,0.8587090991495865,
ITPR1,DC,0.05401915732783055,0.04991355705845085,1.7122760632530702,-0.19997581925599833,0.8414994925740749,
EGOT,DC,0.0,,,,,
AC018816.3,DC,0.03699600437016741,-0.01735440980992014,1.0937331241737962,-0.2010754727758236,0.8406395601935724,
BHLHE40,DC,0.9340751034828355,-0.30391283484317877,0.3467118137443172,-1.5529328829792113,0.12043916993232347,0.3921646849531063
ARL8B,DC,0.39460496629463887,0.07075759878846899,0.5048686173597243,-0.052058263539860615,0.9584822687156181,0.9962683279026002
EDEM1,DC,0.23701495455103225,-0.03229629102446048,0.6062767269914362,-0.6010932077993858,0.5477779070659954,0.8258086039670852
LMCD1,DC,0.11515226689228067,0.034787134119686716,1.1271595253340831,-0.30370519212304986,0.7613525020010554,
RAD18,DC,0.018607316251983294,0.012110016694506294,2.2306674455404187,-0.1518567875335138,0.8792998914790339,
SRGAP3,DC,0.030691348023903546,-0.010532032414525447,1.1215947379402746,-0.19778002350782833,0.843217176363198,
THUMPD3-AS1,DC,0.5608152560597337,-0.30361848559763244,0.39166969787499994,-1.5565539116698683,0.1195764334109398,0.3907148215883633
THUMPD3,DC,0.09996660739397609,-0.059277549838181454,0.8341714494644381,-0.557577591093265,0.5771328620154867,
SETD5,DC,0.11978734579121925,0.1189490437417155,1.3396282986189856,-0.11752906613886636,0.9064408122021695,
MTMR14,DC,0.4076392288694828,0.02957147650359704,0.4743097255520185,-0.22966454223818186,0.8183524496266512,0.9533502415989095
BRPF1,DC,0.03635658928314357,0.02219528556608315,2.1413796622267225,-0.17363536622539677,0.8621520359579437,
OGG1,DC,0.07090091196208596,-0.10021740351257935,0.85503141179639,-0.4642046995615818,0.6425010945013061,
CAMK1,DC,0.20839730574902615,0.13658942395099152,0.7931760150542368,-0.15840572323833418,0.8741371042270434,
TADA3,DC,0.21262759207748153,0.010655791213708089,0.6589006742598346,-0.49050967841684234,0.6237732828251185,
ARPC4,DC,1.2739754393209013,0.1575423776857347,0.29248636445088483,0.8875268408967005,0.3747953219620379,0.6965326836220888
TTLL3,DC,0.03456284672403205,0.020495469357704858,2.145654085390606,-0.17280551786186132,0.8628042996711869,
RPUSD3,DC,0.07570081173307483,-0.019384971744424388,1.0194865124784,-0.38183080728957663,0.7025868660856649,
JAGN1,DC,0.216701648803366,0.20274252441238466,0.8046711876145386,0.04577634630981467,0.9634885119527918,
IL17RE,DC,0.008048741739982938,0.0020790604396895753,2.7797347854873613,-0.0822739911133428,0.934428836372061,
IL17RC,DC,0.05245568452175665,0.008602986215144581,1.2870851001445214,-0.23292088504119884,0.8158228404996271,
CRELD1,DC,0.04097949249968335,-0.02187074997934879,0.995171505559497,-0.2891719659550811,0.772449783767861,
PRRT3,DC,0.013305276649408485,0.003955656755361968,2.703514464964625,-0.0983819861954144,0.921628978215094,
EMC3,DC,0.46312444581307866,0.13431328965375874,0.44098130995952484,0.2955136103320132,0.7676015568107414,0.942083295301183
FANCD2,DC,0.021642126044675317,-0.02649930471038909,0.9650587986371809,-0.17733123874359188,0.8592482146489143,
BRK1,DC,2.1767478705892076,-0.022736423385191693,0.20252673668965138,-0.1526841206871003,0.8786473837830524,0.9685394913419594
VHL,DC,0.1312027059811234,0.07378735892069926,1.1169968661596037,-0.20932423157141838,0.8341951367013763,
IRAK2,DC,0.027356806387845867,0.0028616292652956384,1.3040013409907354,-0.19459555174871623,0.8457095856796686,
TATDN2,DC,0.052565312776280466,-0.0578211769195411,0.8968979480727352,-0.37235064067363166,0.7096317989777502,
LINC00852,DC,0.002671308514411285,-0.04003940893108741,0.4515852363641585,-0.10303439166049203,0.917935675600991,
GHRL,DC,0.06517130340116409,0.019103549811749106,1.2571540286299159,-0.2531755454739584,0.8001325629235955,
SEC13,DC,0.398926250613852,0.16151069480513935,0.48663063239341825,0.27630131835582544,0.7823166434154664,0.943961108962515
HRH1,DC,0.049468132494342044,-0.09376439080555804,0.6799771824099513,-0.3768754487423795,0.7062661674938533,
ATG7,DC,0.14331658320414795,-0.0756772634514894,0.816141706745987,-0.6181432521699035,0.5364809133315847,
VGLL4,DC,0.1180196111281543,0.07738552266602419,1.124476917308742,-0.20574137903391673,0.8369929341557929,
TAMM41,DC,0.03481775650918663,-0.00535297528362436,1.180709421674708,-0.22807279308393477,0.8195896506913216,
SYN2,DC,0.0,,,,,
TIMP4,DC,0.0042029027983324415,0.0010692204925596025,2.1546517133260554,-0.08625060561047437,0.9312672030943061,
PPARG,DC,0.019166924033342504,0.008452616702093685,2.5173751397401865,-0.12620161876627534,0.8995723300221783,
TSEN2,DC,0.03545712330416862,-0.0006421643190808153,1.145684376216262,-0.12035915759682295,0.9041986436618719,
MKRN2,DC,0.09113138617809663,-0.08107807672313753,0.8222799302399665,-0.5741996860017395,0.5658326817872286,
RAF1,DC,0.14394516504768637,-0.2528127307571678,0.7295251002961523,-1.1463226543191514,0.2516616726428422,
RPL32,DC,24.73638114555348,-0.10581369360298482,0.0586347526082638,-1.8593076940048678,0.06298353704101407,0.25899544677561326
IQSEC1,DC,0.13103727717554664,-0.1579592204537642,0.763635970037484,-0.8878051746916514,0.3746455589281792,
NUP210,DC,0.07085554336792077,0.016231368291501416,1.2620289955821589,-0.25335275537610363,0.7999956326014492,
HDAC11,DC,0.02554303619936218,-0.019543659743683352,0.8765095127966362,-0.20628460955582859,0.8365685997987391,
FBLN2,DC,0.03972303788481259,-0.026921604666664326,0.9220455293575905,-0.31949802354439055,0.7493488899018251,
CHCHD4,DC,0.05504910005841673,-0.011288420198938534,1.0469672019055172,-0.3089000624734138,0.7573975492825454,
TMEM43,DC,0.23646335284737816,-0.13455296380941015,0.6843512233097775,-0.9521843826642926,0.34100347994206415,0.667501019279508
XPC,DC,0.10748309029673893,-0.041931099749529445,0.8671254006822202,-0.5218373142828695,0.6017836068123146,
LSM3,DC,1.0502140461834077,-0.6158470341386776,0.2864041730736877,-2.8494376748225085,0.004379658565946314,0.0334341877606093
SLC6A6,DC,0.26457982130908503,-2.909165771451129,0.591259515282123,-4.254727641387251,2.093036259116511e-05,0.00035715928892196715
GRIP2,DC,0.006094995549209883,-0.01494082169812075,0.651391207454391,-0.10104552129115293,0.9195143243071804,
CCDC174,DC,0.195881092305597,-0.21212838129081008,0.6800781859579622,-1.1598779328545967,0.24609850837785785,
FGD5,DC,0.04501027671017585,-0.1305144566633518,0.5371081925481466,-0.37672564467529945,0.7063775029243952,
FGD5-AS1,DC,0.30919983254941796,-1.134173554699672,0.4656364370703007,-2.8037353826482008,0.005051434486859439,0.03739936762776907
NR2C2,DC,0.04671223463372698,-0.012307302702869049,1.045092057010633,-0.2837139235622229,0.7766296235534721,
MRPS25,DC,0.21540763027410156,-0.06386718657625048,0.6930327937116505,-0.6905851177162748,0.48982630257172644,
RBSN,DC,0.040122436359126754,-0.028836314876536318,0.8582392852087612,-0.28007527021478645,0.7794197572409894,
CAPN7,DC,0.10817328015776903,-0.23869279472438534,0.7771228211647586,-0.8215722562321864,0.4113203846879385,
SH3BP5-AS1,DC,0.0057623213961789125,-0.015490971305527826,0.6455927122066277,-0.1010455212913749,0.9195143243070042,
SH3BP5,DC,0.2849166902360283,0.0022510348743913717,0.576092363612619,-0.45322688302513936,0.6503853764601051,0.8872936025156886
METTL6,DC,0.035430459708963975,0.006926075250770799,1.3588246600418854,-0.20552469613126606,0.8371622051893473,
EAF1,DC,0.14332048148737767,-0.03075247338365244,0.858870122360378,-0.4846798289122598,0.6279034770433409,
EAF1-AS1,DC,0.014028700230536009,0.003169928345615105,2.8862663348730146,-0.08973541940963084,0.9284974688533245,
HACL1,DC,0.059629121614700104,0.029590626871306366,1.3210022377020054,-0.26966386872451015,0.7874188596357778,
BTD,DC,0.061214548768345686,0.01916938527863614,1.4278789226104416,-0.23044297073563283,0.8177475736749483,
ANKRD28,DC,0.9782410083948413,0.746342000382427,0.5289181403138293,1.9978387607221315,0.045734143615326205,0.2038235366990306
GALNT15,DC,0.006440017068396422,0.001454365909507611,2.2043422067183442,-0.0862506056092089,0.9312672030953121,
DPH3,DC,0.2516288083778086,-0.1480198702690912,0.6410400169805031,-0.9125556883551939,0.36147626840038527,0.684146365637977
OXNAD1,DC,0.03600109951643144,0.019381512077906365,2.1874824874011836,-0.16610559336811404,0.8680738524369436,
RFTN1,DC,0.17895460204856234,0.21914269128221217,1.0025509143911104,0.09825574152520868,0.9217292212110806,
PLCL2,DC,0.06643526248938096,-0.037568839510438976,1.0296472540171255,-0.31527603009394095,0.7525520828709804,
TBC1D5,DC,0.11052224774521613,-0.17071064324152346,0.7887319084275872,-0.8022543733927451,0.42240582952279204,
SATB1,DC,0.3112838441058469,0.28513800719331817,0.6711623478729181,0.4984505846477943,0.6181664905683771,0.8659435064684665
RAB5A,DC,0.5225022706109604,0.03330960788840825,0.4285483084266141,-0.09175094959897555,0.9268959161491725,0.9827523348571735
KAT2B,DC,0.04758736945407275,-0.05617691171481009,0.8749112967866336,-0.35773056557629346,0.7205449567686458,
SGOL1,DC,0.017315317596537608,0.01006738838069318,2.3542360656533257,-0.13725054096682748,0.890832762955359,
ZNF385D,DC,0.012308355716290874,0.0038876057562970572,2.729450876766555,-0.09777846372808194,0.9221082088793606,
UBE2E2,DC,0.33322238162979173,0.08604120843349686,0.5631754313942976,-0.10017610719763731,0.9202045142762937,0.9808510235403772
UBE2E1,DC,0.43858036720657356,0.029829019212747547,0.4314440290201266,-0.22261934688981705,0.8238317776451485,0.9560654357093441
NKIRAS1,DC,0.05698581808136836,0.035060094692881995,1.952973788747112,-0.19475434643480105,0.8455852641036372,
RPL15,DC,22.655862258780314,0.08993148470370371,0.07340373705640162,1.283777312716871,0.19921988394675627,0.510610963593654
NR1D2,DC,0.24963255147163144,-0.9215359954965406,0.601633518039659,-2.058703103490159,0.039522688751037045,0.18172463948783749
THRB,DC,0.017596954727928202,-0.035374072341240195,0.6700576501370521,-0.17094039998322608,0.864270629562733,
RARB,DC,0.002083716111581496,0.00010645618344755872,1.8849612943148162,-0.08724475012976773,0.9304769694813033,
TOP2B,DC,0.169977389370452,-0.12477331628813687,0.6981418101750767,-0.892313978743343,0.3722246637317913,
NGLY1,DC,0.20279163460367178,0.07307861960782634,0.7533206089045267,-0.23353634927484532,0.8153449471101699,
OXSM,DC,0.038647895406514504,0.010208762029776093,1.3843702997601655,-0.21531821181053185,0.8295192316430365,
SLC4A7,DC,0.27706424566876314,-0.07804331609978778,0.5873524784703851,-0.7808064238079153,0.43491635531193396,0.7474779445167019
CMC1,DC,0.18447964560449573,-0.09133859641445889,0.6731719355559348,-0.8539309843796818,0.3931432305661803,
AZI2,DC,0.1735795753042005,-0.10376617558022475,0.7712966504445711,-0.7062570575260287,0.48002829321925977,
ZCWPW2,DC,0.0,,,,,
RBMS3-AS3,DC,0.0017503172403056765,-0.036380706796847406,0.4522480567549955,-0.10303439166049022,0.9179356756009924,
RBMS3,DC,0.02322399976536165,-0.004662598088317417,0.9077011752447809,-0.09905663589386868,0.9210933022324442,
TGFBR2,DC,0.2940017657496803,-1.1159235087580277,0.5777130204193464,-2.1656919737316205,0.030334732782151416,0.15030765886311362
STT3B,DC,0.3477415204736352,-0.21794145956934496,0.48807957016260184,-1.3487589682758139,0.1774143980248486,0.48265831300709156
OSBPL10,DC,0.04867434312003607,-0.030064709092874713,0.9218847858777024,-0.2589558839344734,0.7956692791845161,
OSBPL10-AS1,DC,0.0013590929894796355,-0.0002058769638983959,1.9092430222004493,-0.08724475013043499,0.9304769694807729,
GPD1L,DC,0.023583352646531625,-0.05652291923086734,0.6405776973041026,-0.2716784977724074,0.785869235933047,
CMTM8,DC,0.06291684329298004,0.02580332287981167,1.354118401489893,-0.23941516915784028,0.810783668701061,
CMTM7,DC,0.4940251314341472,0.2346681130079342,0.45225297813292925,0.6341494289067251,0.5259833073274418,0.8157147982335925
CMTM6,DC,1.3818382682426913,0.1718351016515835,0.28503276347817086,0.9981345312805148,0.31821412754938827,0.6434904381126499
DYNC1LI1,DC,0.3356408552055149,0.012399880932207147,0.5251754053072644,-0.3749233466896799,0.7077174753216584,0.9161567804265364
CNOT10,DC,0.034461230256271264,0.0025859080850378453,1.2391737545234252,-0.23640221160537048,0.8131205802108348,
GLB1,DC,0.3619335631605934,0.13212813252322025,0.5312491022213622,0.0014631113049281478,0.9988326064955673,0.9996644949000006
CRTAP,DC,0.5647262747174207,-1.1461355201549228,0.34893208681746735,-3.820489647589164,0.00013318699586376708,0.001770832099172003
SUSD5,DC,0.0,,,,,
FBXL2,DC,0.0,,,,,
UBP1,DC,0.08638219582824629,0.012157281450110939,1.067638019631425,-0.3470005751109088,0.7285908867102735,
CLASP2,DC,0.07230434508275588,0.01432783432191074,1.1201993559555654,-0.3214311796682602,0.7478836577551511,
RP11-10C24.3,DC,0.021057030409108432,-0.023932367944736285,0.8782140072870456,-0.15442987287889837,0.8772708010248597,
RP11-10C24.1,DC,0.002046645338901971,0.0004588158546726245,2.12814454995517,-0.08625060561233668,0.9312672030928257,
PDCD6IP,DC,0.3795628985608576,-0.35900342371548605,0.5103290394634133,-1.6426097612912038,0.10046369984721941,0.35228534748623863
TRANK1,DC,0.016026291253104934,0.0061724911231374425,2.6520795128727643,-0.11247505906274274,0.9104467442279932,
EPM2AIP1,DC,0.16071106410416947,-0.013329195139240151,0.8227953531270835,-0.4956225306375005,0.6201607535969933,
MLH1,DC,0.07433687716772691,-0.010310725548596885,1.0565672906017338,-0.33686803384298303,0.7362163836113459,
LRRFIP2,DC,0.21222787015741043,-0.02041548602228073,0.6313432099701356,-0.6070696815684732,0.5438046696611791,
GOLGA4,DC,0.42815978514999914,-0.8361998758876993,0.42862255750893113,-2.6511555516689005,0.00802168877467332,0.054002550379710045
ITGA9,DC,0.006417528928244934,0.0017978597655223443,2.577382797739573,-0.08426230560397496,0.9328478815508846,
CTDSPL,DC,0.00922675211130957,-0.03617846656690413,0.4649964469907722,-0.11594760538785781,0.9076940664554181,
VILL,DC,0.007584865821494944,-0.007176017833193406,0.8523101696851564,-0.09905663589960992,0.9210933022278858,
PLCD1,DC,0.06786519125532924,-0.06953882995964164,0.8296042780122361,-0.38029161555583574,0.7037289586584992,
ACAA1,DC,0.5076861184863168,0.3275794809603144,0.4462799594742042,0.8962619441396017,0.37011287908329515,0.6937140088035746
MYD88,DC,0.4002896309661437,0.1353349505837186,0.5023981558946294,0.17396443046452645,0.8618934163134946,0.96400346703693
OXSR1,DC,0.36264124312113183,0.1877701198586632,0.6087248203170667,0.4416102389163785,0.6587712735121882,0.89297397755485
XYLB,DC,0.015280131645292691,-0.02382416624473197,0.6421957354708367,-0.10732191478465375,0.9145335994640145,
ACVR2B,DC,0.00815265835623677,-0.01980800878696145,0.6127407161152255,-0.10015454795311274,0.9202216299871586,
EXOG,DC,0.037540897939366887,-0.026046563444317085,0.9730423020048232,-0.2839907617530471,0.7764174603608511,
WDR48,DC,0.07091522252004433,0.012880334676520264,1.2605928653690983,-0.25749318743952626,0.796798073691564,
GORASP1,DC,0.060062647201149795,-0.04287054248355001,0.8991743251475177,-0.35321792658000567,0.7239250695018256,
TTC21A,DC,0.018086207692025038,0.005414194789316016,2.771220209590404,-0.10694251893497363,0.9148345813561004,
CSRNP1,DC,0.9745951876517603,0.2364372225338114,0.34825681807186215,1.148636716978615,0.2507058103195977,0.5730675076861291
CX3CR1,DC,0.2705570876011486,-0.008343548580370253,0.6335935301870531,-0.47301434869098513,0.6362029422720896,0.8777015083399213
SLC25A38,DC,0.06440064132786677,0.0316042395380694,1.3496528490708304,-0.2454196672221698,0.8061315023325228,
RPSA,DC,7.872359503194759,0.2632228223840368,0.12314598991682886,2.30724787741503,0.0210410054173666,0.11341528426827166
EIF1B,DC,0.643168693997296,-0.15209496251790638,0.35093842334654823,-0.9806179172101795,0.326781195344903,0.6536913608482873
ENTPD3-AS1,DC,0.0547730799019405,-0.046051626105046484,0.774679474070112,-0.3474620787206914,0.7282442027047622,
ENTPD3,DC,0.0,,,,,
RPL14,DC,10.23670872906788,-0.11629233848416572,0.09697428723665664,-1.2951302711027304,0.1952752939218153,0.5070166500443554
ZNF619,DC,0.002209170058752426,0.00014982139851891713,1.8815236222602736,-0.08724475012967559,0.9304769694813765,
ZNF620,DC,0.012318882061634633,0.003936400226449632,2.798295778249458,-0.09532205724794056,0.9240590232735187,
ZNF621,DC,0.029214146208006043,0.014019035804296339,2.3811943250973724,-0.14921517026736714,0.881383849860372,
CTNNB1,DC,0.7015879245640727,0.10575504133765212,0.45772150520448535,0.4852597817645075,0.6274920804931701,0.8720937407899415
ULK4,DC,0.049807113385696045,-4.208222808369036e-05,1.2273023267853842,-0.2337758859673871,0.8151589711043677,
TRAK1,DC,0.128935457289641,-0.20062781024535734,0.7893106387813118,-0.8823856036827943,0.37756831818467107,
VIPR1,DC,0.03472850081953308,-0.033258212850306536,0.8350718096326921,-0.22543029667670092,0.8216445448019897,
SEC22C,DC,0.10926859928238265,0.0253391798114489,1.0230890834428987,-0.2986190515438435,0.7652307273413471,
